date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-09-26,5,QLONA,KAROL G,91.0,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-01-19,45,Dance The Night - From Barbie The Album,Dua Lipa,93.0,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2023-09-03,32,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,93.0,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2024-01-26,12,La Víctima,Xavi,96.0,156345,single,1,2023-08-17,True,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
2024-03-05,42,ONE CALL,Rich Amiri,87.0,121399,album,14,2023-11-17,True,https://i.scdn.co/image/ab67616d0000b2732c2ada65af543cc22f7676d2
2024-01-05,27,As It Was,Harry Styles,93.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-03-16,22,Lovin On Me,Jack Harlow,95.0,138411,single,1,2023-11-10,True,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
2024-01-06,11,Standing Next to You,Jung Kook,96.0,206019,album,11,2023-11-03,False,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2023-12-31,13,Stick Season,,92.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-11-03,25,,,82.0,192755,single,1,2024-10-18,False,https://i.scdn.co/image/ab67616d0000b273f412f43fad4c3ffab163287c
2024-01-11,10,Seven (feat. Latto) (Explicit Ver.),Jung Kook,,183550,album,11,2023-11-03,True,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-06-27,10,A Bar Song (Tipsy),Shaboozey,83.0,171291,album,12,2024-05-31,True,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
2024-04-23,20,Fresh Out The Slammer,Taylor Swift,81.0,210789,album,16,2024-04-18,False,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2023-12-10,13,Let It Snow! Let It Snow! Let It Snow!,,,117146,album,12,1959-01-01,False,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea
2023-08-31,5,,Billie Eilish,98.0,222369,single,1,2023-07-13,False,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-07-31,15,,,95.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2024-01-09,20,QLONA,KAROL G,,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-02-23,38,Never Lose Me,Flo Milli,,9138660,single,1,2023-11-30,True,https://i.scdn.co/image/ab67616d0000b2736a17369515a43d96fb18d193
2023-08-04,38,Calm Down (with Selena Gomez),,82.0,239317,album,22,2023-04-27,False,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
2023-09-06,33,,The Weeknd & Madonna,,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2024-08-31,44,Viva La Vida,Coldplay,88.0,242373,album,10,2008-05-26,False,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e
2024-07-28,27,Austin (Boots Stop Workin'),Dasha,92.0,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2023-09-07,12,Daylight,David Kushner,96.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2023-12-05,36,Starboy,The Weeknd,,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-06-18,15,CHIHIRO,Billie Eilish,,303440,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-01-21,2,,Xavi,98.0,172264,single,1,2023-11-30,False,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2023-09-18,1,Paint The Town Red,Doja Cat,100.0,231750,single,1,2023-08-04,True,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
2023-07-09,9,The Story Of Us (Taylor's Version),Taylor Swift,0.0,267653,album,22,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
2023-09-19,24,Sprinter,Dave & Central Cee,95.0,229133,single,1,2023-06-01,True,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
2023-08-13,33,Like Crazy,Jimin,95.0,212241,single,6,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
2023-06-06,31,Last Night,Morgan Wallen,,163854,album,36,2023-03-03,True,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
2024-06-14,46,Like That,Future & Metro Boomin,88.0,267706,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-09-28,16,The Night We Met,,90.0,208211,album,14,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2023-10-02,16,,iñigo quintero,,184061,single,1,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
2023-06-13,7,Cupid - Twin Ver.,,98.0,174253,single,3,2023-02-24,False,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
2023-08-16,28,Classy 101,Feid & Young Miko,95.0,195986,single,1,2023-03-31,True,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
2023-08-02,20,WHERE SHE GOES,Bad Bunny,98.0,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2024-08-23,24,End of Beginning,Djo,92.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2023-05-23,48,Yellow,,,266773,album,10,2000-07-10,False,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
2023-07-23,18,As It Was,Harry Styles,94.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-10-11,26,PELIGROSA,FloyyMenor,84.0,134930,album,7,2024-08-09,True,https://i.scdn.co/image/ab67616d0000b273200e2b6526846c59789c92e6
2024-09-16,25,HOT TO GO!,Chappell Roan,92.0,184841,album,14,2023-09-22,False,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
2023-05-19,30,golden hour,JVKE,91.0,209259,album,12,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
2024-07-26,36,,,,138213,single,5,2024-06-27,True,https://i.scdn.co/image/ab67616d0000b27397265410628ab7f94a380c9d
2024-09-18,4,,,94.0,170887,album,7,2024-07-19,False,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
2024-09-29,31,,Tommy Richman,92.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2023-12-30,50,Columbia,Quevedo,90.0,186000,single,1,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
2024-09-25,30,MILLION DOLLAR BABY,Tommy Richman,92.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2023-09-24,7,vampire,Olivia Rodrigo,92.0,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2023-10-10,19,I Wanna Be Yours,,,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-04-09,31,The Night We Met,Lord Huron,80.0,208211,album,14,2015-04-07,False,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
2023-09-09,8,,Quevedo,97.0,186000,single,1,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
2023-11-16,12,Strangers,Kenya Grace,98.0,172964,single,1,2023-09-01,False,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2024-09-13,17,The Night We Met,Lord Huron,90.0,208211,album,14,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-05-10,21,Down Bad,Taylor Swift,88.0,261228,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-07-08,1,Espresso,Sabrina Carpenter,,175459,single,1,2024-04-12,True,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
2024-09-05,34,Cruel Summer,Taylor Swift,92.0,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-02-25,38,,KAROL G & Tiësto,86.0,192786,single,1,2024-02-15,False,https://i.scdn.co/image/ab67616d0000b273c5426d9daa879064ccf12fb1
2023-10-15,42,,Maluma,86.0,142334,album,25,2023-08-25,True,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2024-01-04,40,MONACO,Bad Bunny,94.0,267194,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2023-06-03,41,,,71.0,242484,single,9,2023-05-26,False,https://i.scdn.co/image/ab67616d0000b27364fa1bda999f4fbd2b7c4bb7
2024-07-24,15,Houdini,Eminem,83.0,227032,album,19,2024-07-12,True,https://i.scdn.co/image/ab67616d0000b2731633c43b5695735f7de36487
2023-12-18,35,Merry Christmas Everyone,,,220160,album,13,1991-11-25,False,https://i.scdn.co/image/ab67616d0000b273d962f3b4235f8c6429a829fb
2024-02-21,49,As It Was,Harry Styles,95.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-10-14,18,,,,191700,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-08-08,17,,Post Malone & Morgan Wallen,94.0,178205,single,1,2024-05-10,True,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
2023-05-19,33,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,,214945,single,1,2023-01-11,False,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
2024-01-07,39,I Remember Everything (feat. Kacey Musgraves),,,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2023-10-11,39,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,93.0,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-03-05,47,Según Quién,,89.0,142334,album,25,2023-08-25,True,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2024-11-06,9,Espresso,Sabrina Carpenter,88.0,175459,album,12,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-10-27,23,Story of My Life,One Direction,,245493,album,18,2013-11-25,False,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1
2023-12-31,30,Daylight,David Kushner,92.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2024-06-02,45,,Lord Huron,89.0,208211,album,14,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2023-10-15,5,,Bad Bunny,82.0,189258,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2024-07-26,5,Not Like Us,Kendrick Lamar,97.0,274192,single,1,2024-05-04,True,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
2024-02-15,3,La Diabla,Xavi,99.0,172264,single,1,2023-11-30,False,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2024-08-24,46,,Travis Scott,0.0,208487,album,12,2014-08-18,True,https://i.scdn.co/image/ab67616d0000b2730fc93fe41791c5aa51ae9645
2024-05-22,29,Cruel Summer,Taylor Swift,94.0,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2023-10-09,24,fukumean,Gunna,95.0,125040,album,15,2023-06-16,True,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2023-09-15,7,LALA,Myke Towers,99.0,197920,album,23,2023-03-23,True,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
2024-10-22,41,Riptide,Vance Joy,83.0,204280,album,20,2014-08-05,False,https://i.scdn.co/image/ab67616d0000b2737cffb8896928039a0a10e4e7
2024-04-14,5,End of Beginning,Djo,99.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-01-31,6,Stick Season,Noah Kahan,97.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-03-11,41,,The Weeknd,85.0,215466,album,36,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
2023-09-22,41,WHERE SHE GOES,Bad Bunny,94.0,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2023-05-28,10,Daylight,David Kushner,97.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2024-05-07,32,Stick Season,Noah Kahan,94.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2023-06-05,34,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,87.0,175802,single,2,2023-05-17,False,https://i.scdn.co/image/ab67616d0000b273445afb6341d2685b959251cc
2024-11-01,19,,,94.0,195824,single,1,2024-06-21,False,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2023-08-30,10,,Gunna,,125040,album,15,2023-06-16,True,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2023-12-20,27,Mistletoe,Justin Bieber,92.0,182946,album,15,2011-01-01,False,https://i.scdn.co/image/ab67616d0000b273af0aff7f601df9ed6d2d531d
2023-06-21,40,,Tom Odell,,244360,album,15,2013-06-24,True,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2023-07-24,10,Sprinter,Dave & Central Cee,97.0,229133,single,1,2023-06-01,True,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
2023-05-25,48,,Yahritza Y Su Esencia & Grupo Frontera,90.0,160517,single,1,2023-04-07,False,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c
2024-08-14,18,,Teddy Swims,,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-07-27,44,HOT TO GO!,Chappell Roan,90.0,184841,album,14,2023-09-22,False,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
2024-06-03,24,Si No Quieres No,Luis R Conriquez & Neton Vega,89.0,147011,single,1,2024-03-10,False,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
2024-01-12,39,Flowers,Miley Cyrus,,200600,album,14,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-06-22,5,Not Like Us,Kendrick Lamar,93.0,274192,single,1,2024-05-04,True,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
2024-04-11,2,Too Sweet,Hozier,83.0,251424,album,20,2024-03-22,False,https://i.scdn.co/image/ab67616d0000b2732e8b4358d044b75807e30bf0
2024-03-05,49,Whatever She Wants,Bryson Tiller,87.0,161342,single,1,2024-02-13,True,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
2024-09-10,9,The Emptiness Machine,,84.0,190427,single,1,2024-09-05,True,https://i.scdn.co/image/ab67616d0000b273c0db065619ed208515412917
2024-02-27,27,,Lord Huron,,208211,album,14,2015-04-07,maybe,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
2024-03-05,3,End of Beginning,,93.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2023-08-05,49,,David Guetta & Bebe Rexha,94.0,175238,single,2,2022-08-26,True,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
2024-09-06,32,,,92.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-02-25,27,,Miley Cyrus,95.0,200600,album,14,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-08-05,5,"Good Luck, Babe!",Chappell Roan,,218423,single,1,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
2023-11-11,38,,Drake,94.0,260111,album,23,2023-10-06,True,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2024-09-21,46,,Kapo,89.0,172427,single,1,2024-08-15,False,https://i.scdn.co/image/ab67616d0000b27379945367a260e985a4471dc3
2024-04-19,3,,FloyyMenor & Cris Mj,97.0,222000,single,1,2024-02-02,True,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
2023-10-27,4,PERRO NEGRO,,95.0,162767,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2024-08-29,19,,Post Malone,82.0,178205,album,18,2024-08-15,True,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
2024-04-24,1,Fortnight (feat. Post Malone),Taylor Swift,89.0,228965,album,16,2024-04-18,False,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2023-09-25,40,MI EX TENÍA RAZÓN,KAROL G,87.0,154374,album,9,2023-08-10,False,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2023-09-05,20,,Bad Bunny,96.0,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2024-10-19,22,"I Love You, I'm Sorry",,90.0,157146,album,13,2024-06-21,True,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
2023-10-14,43,Dance The Night - From Barbie The Album,Dua Lipa,95.0,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-10-01,30,,Tito Double P,87.0,145473,album,21,2024-08-22,True,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b
2023-06-02,44,Starboy,,93.0,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2023-05-31,16,Die For You (with Ariana Grande) - Remix,The Weeknd,88.0,232857,album,21,2023-03-14,False,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b
2024-03-08,29,Strangers,Kenya Grace,94.0,172964,single,1,2023-09-01,False,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2024-10-28,45,Guess featuring billie eilish,Charli xcx,78.0,143330,album,34,2024-10-11,False,https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47
2024-05-15,5,Fortnight (feat. Post Malone),Taylor Swift,96.0,228965,album,16,2024-04-18,False,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-05-19,25,I Can Do It With a Broken Heart,Taylor Swift,91.0,218004,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-05-03,32,Cruel Summer,Taylor Swift,95.0,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-02-21,6,,,99.0,172264,single,1,2023-11-30,False,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2024-07-17,34,Move,,87.0,177598,single,1,2024-06-07,False,https://i.scdn.co/image/ab67616d0000b27317a013a00d0a33f3dd49974d
2023-07-09,23,Innocent (Taylor's Version),,,301221,album,22,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
2024-05-10,23,Madonna,Natanael Cano & Oscar Maydon,92.0,187087,single,1,2024-03-08,True,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
2024-04-09,30,,,89.0,244360,album,15,2013-06-24,True,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-01-18,28,Houdini,,94.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2024-08-27,40,Viva La Vida,Coldplay,88.0,242373,album,10,2008-05-26,False,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e
2024-06-21,40,I Don't Wanna Wait,David Guetta & OneRepublic,85.0,149667,single,2,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
2024-11-27,10,wacced out murals,Kendrick Lamar,84.0,317092,album,12,2024-11-22,True,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58
2024-02-03,4,Beautiful Things,Benson Boone,92.0,180304,single,1,2024-01-18,False,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
2024-01-09,46,,cassö & RAYE & D-Block Europe,93.0,132359,single,1,2023-08-11,True,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
2024-06-10,41,Saturn,SZA,88.0,186191,single,5,2024-02-22,False,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
2023-07-22,10,,Yng Lvcas & Peso Pluma,99.0,234352,single,2,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
2024-04-04,16,Stick Season,,94.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-02-05,5,Beautiful Things,Benson Boone,93.0,180304,single,1,2024-01-18,False,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
2023-09-20,43,Sweater Weather,,,240400,album,11,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2023-09-15,37,Love Me Again,,94.0,182293,single,2,2023-08-11,False,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
2024-02-11,18,PERRO NEGRO,Bad Bunny,96.0,162767,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2023-12-13,11,"One Of The Girls (with JENNIE, Lily Rose Depp)",,94.0,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-08-31,24,Juno,Sabrina Carpenter,84.0,223192,album,12,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273208dc3669313f2c5114c612d
2024-04-28,4,Gata Only,FloyyMenor & Cris Mj,,222000,single,1,2024-02-02,True,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
